Episode	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen
63800	180.8925	68.85818	278.25	1.0500003	38.85
63820	205.13	66.54439	276.2	11.85	39.15
63840	202.2925	52.540447	265.1	66.8	39.7
63860	222.17252	46.21384	278.95	122.25	37.95
63880	237.85251	36.35119	280.4	145.95	37.3
63900	223.55	34.884834	270.05	109.7	39.5
63920	216.43753	36.378345	255.0	111.35	40.0
63940	206.28499	52.901382	259.0	76.85	40.0
63960	216.82248	44.0275	268.8	102.8	39.6
63980	227.285	51.40297	273.9	59.7	38.3
64000	211.0975	55.401382	276.7	18.5	39.1
64020	205.1425	49.681034	273.25	55.9	39.4
64040	212.825	45.06195	278.65	87.45	38.2
64060	234.58752	27.235752	275.0	175.6	38.25
64080	223.20499	46.37297	277.75	103.2	36.45
64100	218.64749	35.13587	260.05	106.15	40.0
64120	228.18501	35.44102	279.45	148.05	37.35
64140	227.31499	27.802732	271.55	163.5	39.25
64160	198.465	63.41562	268.65	43.55	39.65
64180	229.06499	28.514511	278.05	186.45	38.35
64200	218.89001	52.57312	276.05	67.4	38.4
64220	214.30249	45.59667	272.65	90.7	39.35
64240	219.12248	33.898956	271.25	132.7	39.3
64260	195.76999	66.03245	268.75	33.05	39.65
64280	213.33247	42.625683	269.0	111.9	39.75
64300	215.925	44.968025	273.6	109.6	38.0
64320	205.01501	53.458813	250.25	58.45	40.0
64340	201.73499	74.143265	273.2	11.75	39.15
64360	210.33252	58.162613	260.2	78.6	40.0
64380	219.0325	37.072437	263.0	85.3	39.65
64400	228.11252	17.262661	253.3	189.75	40.0
64420	232.33	32.283432	271.3	129.5	39.6
64440	223.48001	36.54595	268.65	113.65	39.5
64460	198.58499	65.29341	260.2	46.75	40.0
64480	240.995	22.786564	278.65	186.95	38.0
64500	230.005	45.075787	277.4	78.35	37.5
64520	233.05746	30.562258	276.45	169.15	38.05
64540	228.09749	44.786938	278.5	103.25	38.7
64560	231.125	29.590548	278.35	177.2	38.55
64580	221.67502	42.301373	276.2	105.65	37.55
64600	222.22002	32.313675	265.75	122.25	39.4
64620	232.25	37.836224	277.25	130.85	37.6
64640	196.23502	69.15434	274.6	4.35	38.45
64660	231.9675	31.889137	266.15	150.15	39.6
64680	224.715	56.22141	277.8	16.8	38.15
64700	215.29	60.545216	276.2	-16.05	38.05
64720	225.35501	34.17483	278.2	136.9	38.2
64740	216.79752	66.58204	274.6	-14.3	38.25
64760	202.24	56.149822	272.75	77.95	39.3
64780	217.725	53.244797	281.6	54.0	38.2
64800	216.97002	49.087082	280.2	87.1	37.65
64820	205.55	51.276405	270.75	101.9	39.4
64840	222.60999	57.376072	278.1	55.65	37.7
64860	233.3125	35.04629	273.55	158.5	38.05
64880	220.5275	47.60177	279.0	117.95	37.0
64900	221.98499	34.787155	274.85	153.95	38.25
64920	213.2	61.271503	277.9	76.35	38.0
64940	209.9875	73.53221	278.4	-13.65	37.55
64960	228.125	44.958668	278.7	126.25	37.5
64980	199.96498	48.03712	270.55	75.05	39.15
65000	230.8925	36.809093	275.1	124.65	38.3
65020	206.83	57.500877	271.8	42.9	39.35
65040	222.20251	63.51859	274.15	6.0	38.15
65060	210.6825	44.786472	269.8	93.85	39.6
65080	227.1475	51.039658	277.95	62.3	37.2
65100	225.16248	47.081657	274.9	92.9	38.55
65120	223.58249	45.47803	275.65	111.5	36.7
65140	231.09998	21.008648	268.5	187.2	39.65
65160	210.575	51.908176	276.3	69.4	38.5
65180	208.85251	60.641685	264.85	33.65	39.55
65200	229.26501	27.911287	275.8	172.35	38.6
65220	241.285	20.696648	277.45	189.35	38.8
65240	223.18001	33.814983	259.55	139.5	40.0
65260	235.775	25.337364	275.4	164.35	39.25
65280	220.51498	50.16512	276.55	38.6	39.15
65300	235.1525	41.873936	278.0	103.05	37.55
65320	233.095	38.26574	275.0	150.2	37.3
65340	211.35999	47.457016	266.2	68.3	39.8
65360	227.32748	32.883644	261.7	102.0	39.8
65380	223.49251	33.56246	273.7	152.0	39.3
65400	186.735	56.21024	257.05	22.9	40.0
65420	221.57248	40.372566	270.7	116.45	38.35
65440	191.5225	60.092518	274.6	58.15	39.2
65460	229.26999	25.05063	279.1	177.05	38.4
65480	207.73251	61.462795	260.75	34.7	40.0
65500	207.14749	66.44901	276.6	26.15	38.1
65520	212.6525	64.17499	275.95	14.35	38.75
65540	207.87251	71.76552	272.5	16.85	37.95
65560	225.88252	31.946558	279.55	139.0	39.0
65580	224.62251	41.733555	276.9	115.9	37.7
65600	231.60251	47.15605	278.2	121.75	36.95
65620	190.01	73.0049	274.25	7.7500005	39.35
65640	226.49748	48.627518	276.25	85.4	37.55
65660	222.60751	22.128016	258.3	178.15	40.0
65680	238.45499	29.14304	274.95	151.85	38.35
65700	230.45999	37.65625	272.35	111.6	38.15
65720	212.245	50.777878	275.25	98.45	38.6
65740	220.10501	47.02881	277.5	54.5	38.35
65760	223.05	39.20368	275.3	138.15	38.7
65780	228.1575	37.76216	277.9	123.9	38.65
65800	216.76001	50.65399	280.6	60.1	38.4
65820	224.78499	35.379074	276.65	117.95	38.9
65840	215.0675	31.628193	254.05	139.7	40.0
65860	222.285	47.046066	275.35	113.55	37.75
65880	202.4725	61.21738	254.1	16.5	40.0
65900	223.85751	57.196785	276.6	56.5	38.25
65920	230.4875	33.07884	277.4	156.55	38.05
65940	217.79	44.18481	275.65	128.3	38.5
65960	223.17497	39.666645	273.65	124.2	38.6
65980	210.32251	60.270782	269.8	102.5	39.1
66000	208.29501	58.186935	276.75	42.600002	38.4
66020	228.24248	49.195465	277.4	99.05	37.2
66040	223.175	55.30998	275.1	24.0	38.5
66060	214.245	42.00673	259.75	98.85	40.0
66080	197.09749	58.656998	267.95	28.45	39.75
66100	237.955	37.299465	271.65	120.15	38.75
66120	222.25249	38.53617	274.55	136.15	38.6
66140	224.5625	36.632706	270.3	117.0	38.75
66160	208.81499	46.34497	277.25	112.85	38.25
66180	222.95749	58.09723	277.35	45.55	38.75
66200	216.13249	59.22124	271.6	5.8500004	39.5
66220	222.24002	43.633354	275.25	125.5	38.15
66240	214.58249	47.122	275.9	105.05	38.65
66260	232.8975	39.05006	280.3	109.6	37.55
66280	232.155	23.527126	267.85	175.35	39.75
66300	226.9675	32.303047	278.0	143.15	38.85
66320	220.76001	54.089836	276.0	23.5	37.0
66340	241.375	35.302376	280.9	175.6	34.25
66360	227.85501	32.345333	256.9	128.6	40.0
66380	198.89749	56.47471	277.1	30.15	38.3
66400	202.01	70.98101	278.3	10.150001	37.45
66420	219.405	57.821903	272.95	14.950001	38.55
66440	207.26001	55.247032	272.45	63.95	39.0
66460	232.23999	23.960114	275.2	197.95	38.5
66480	224.65752	31.546753	272.5	153.95	38.9
66500	207.88249	54.981445	260.65	41.65	40.0
66520	228.785	42.964874	275.05	117.0	38.5
66540	210.29752	48.587574	276.35	96.5	37.55
66560	216.72998	37.39239	265.25	131.65	39.35
66580	233.1625	33.024376	278.2	125.25	38.45
66600	228.96	31.428633	276.8	129.05	38.7
66620	222.79752	36.036686	280.6	142.7	38.95
66640	243.98247	23.560827	273.55	186.1	36.55
66660	220.66	30.32582	267.75	158.85	39.65
66680	228.10251	51.612934	275.0	41.149998	39.2
66700	235.0325	25.516085	273.4	194.65	38.9
66720	222.285	52.59703	277.45	106.25	37.3
66740	214.05252	60.808376	274.8	38.8	38.7
66760	224.83252	45.46576	274.8	75.7	39.25
66780	226.6575	44.763763	270.35	89.8	38.95
66800	201.40001	59.69796	272.3	51.7	39.35
66820	224.51498	32.501072	271.5	146.75	38.6
66840	205.05998	57.51725	274.3	21.75	39.35
66860	227.22751	35.18899	278.0	150.25	37.5
66880	213.175	55.328022	276.8	106.25	37.2
66900	211.2875	47.374695	256.3	69.6	40.0
66920	248.29	26.38976	278.45	188.1	34.55
66940	219.59502	44.244995	279.4	99.0	38.2
66960	210.76501	67.54222	274.4	34.8	39.35
66980	230.3375	39.036686	278.2	128.6	37.7
67000	231.93001	21.83038	266.35	179.8	39.05
67020	208.78499	53.153465	275.7	77.2	39.0
67040	227.95003	37.330105	276.75	158.6	38.8
67060	210.7325	47.60121	271.3	122.95	39.05
67080	226.54001	38.039906	278.2	133.85	39.0
67100	215.42749	44.684505	274.25	128.3	38.1
67120	230.68501	50.98339	276.95	70.55	37.6
67140	210.68999	40.90026	267.65	123.55	39.3
67160	210.2225	41.470963	270.65	116.15	39.5
67180	216.05	58.927357	279.9	68.3	37.4
67200	221.69247	56.633152	272.05	5.1000004	38.1
67220	215.57251	44.422565	273.35	98.3	39.25
67240	220.16	35.918518	260.7	122.5	40.0
67260	202.01	42.242016	267.35	119.75	39.7
67280	219.5925	49.13493	274.05	62.6	38.65
67300	200.76999	62.25412	270.75	42.7	39.35
67320	222.22751	47.933228	273.35	102.65	38.9
67340	202.7725	60.742413	278.45	59.8	38.05
67360	222.9375	41.39119	273.2	122.25	38.3
67380	212.69748	62.288105	266.65	10.950001	39.8
67400	216.705	44.858925	277.8	122.45	39.05
67420	216.595	45.064068	276.85	74.75	38.45
67440	206.7825	46.987923	265.85	120.4	39.3
67460	215.0675	59.463497	270.7	11.55	39.5
67480	236.4325	28.76873	265.95	158.4	39.65
67500	214.47502	48.285652	277.65	80.45	38.7
67520	231.12752	27.16039	279.3	182.3	38.1
67540	207.43498	49.82061	276.95	76.6	39.15
67560	239.43001	36.22953	276.0	121.8	37.8
67580	231.69748	28.77058	273.65	144.35	39.35
67600	229.93002	37.97054	278.1	150.55	37.75
67620	219.09749	60.138992	279.3	18.2	37.9
67640	215.19499	35.350548	270.8	151.1	39.45
67660	218.87251	39.13908	276.65	117.15	38.8
67680	194.525	63.484203	274.35	28.1	39.3
67700	210.41	51.01684	275.8	104.6	38.0
67720	211.1825	53.12981	271.2	58.2	39.15
67740	199.75	64.37287	271.95	-7.2	39.35
67760	209.24748	56.155197	271.3	62.15	39.5
67780	222.04752	46.216503	277.8	112.45	37.2
67800	220.93999	40.936592	277.05	121.4	38.65
67820	223.7225	47.738342	278.7	68.75	38.5
67840	211.4625	46.086132	255.5	89.25	40.0
67860	210.10251	46.635033	273.45	91.15	39.35
67880	229.26749	46.09867	274.4	63.65	38.7
67900	230.50252	33.45355	264.45	133.8	39.5
67920	225.37003	39.446896	278.9	134.95	37.6
67940	217.74751	53.5256	274.35	51.9	37.9
67960	237.68001	19.564116	268.15	185.45	39.6
67980	209.375	56.906296	266.65	40.95	39.6
68000	231.66	31.179691	273.85	161.0	38.15
68020	225.06999	37.395275	275.1	99.25	39.15
68040	224.72249	42.03395	278.95	116.6	37.6
68060	233.1825	28.559006	277.9	133.05	38.95
68080	221.31502	45.70783	277.9	126.9	37.7
68100	217.25998	55.151527	271.4	20.8	39.05
68120	219.6525	40.89243	277.1	111.8	39.15
68140	227.4725	32.26631	278.9	165.9	38.45
68160	231.3075	25.155293	270.55	176.85	38.85
68180	224.55998	32.249226	270.9	150.1	39.1
68200	204.355	59.102325	257.75	45.25	40.0
68220	226.7325	45.192463	277.55	114.25	38.95
68240	229.26498	38.329178	276.1	100.65	37.85
68260	230.04251	42.766895	276.1	72.65	38.75
68280	230.2675	24.99293	274.3	179.15	38.9
68300	209.04752	72.75545	273.7	36.1	37.85
68320	222.17	44.739067	278.1	111.3	38.5
68340	218.725	55.64539	278.45	43.2	38.45
68360	233.58748	32.714355	279.1	152.05	38.25
68380	233.87752	23.489597	272.6	169.35	39.35
68400	219.7	49.216328	272.35	98.45	39.4
68420	216.85	57.325245	275.75	32.9	38.3
68440	209.99002	53.48611	260.35	71.75	40.0
68460	229.11252	37.558155	272.4	133.2	39.0
68480	221.795	56.81914	270.25	3.0	39.25
68500	214.30498	48.443058	277.05	44.25	38.3
68520	198.3025	65.46896	277.35	55.45	38.4
68540	227.67749	40.93249	274.6	102.25	38.1
68560	209.31001	70.60975	279.9	40.3	37.25
68580	223.24748	49.65869	277.7	83.75	38.55
68600	233.50252	38.281376	278.5	120.25	38.25
68620	229.86751	47.96912	278.3	76.0	37.1
68640	208.79251	48.107784	263.8	90.85	39.5
68660	188.8775	78.46015	274.2	17.05	38.65
68680	216.03	60.273216	269.4	50.65	39.2
68700	219.78499	46.3087	270.65	57.5	38.8
68720	229.95248	44.26954	274.5	104.85	37.25
68740	208.4875	57.594204	274.15	46.05	38.15
68760	225.48001	54.916866	273.3	32.15	37.8
68780	218.0575	38.69874	262.6	93.15	40.0
68800	217.6	44.95428	276.25	116.0	37.9
68820	230.06502	29.691359	277.0	161.7	38.45
68840	226.59749	34.42928	274.85	141.3	39.25
68860	223.98999	50.866974	276.25	82.65	37.35
68880	230.085	27.401142	271.2	156.45	39.35
68900	211.295	48.46097	278.15	124.5	37.5
68920	224.925	41.78938	274.1	117.25	38.7
68940	228.08499	37.04321	276.3	134.85	38.2
68960	199.3	63.530167	277.25	57.85	38.3
68980	219.5875	47.358387	277.45	99.8	38.6
69000	221.3075	39.12521	277.7	119.95	39.1
69020	217.47	46.140575	265.3	64.9	39.85
69040	224.88252	42.385315	271.7	114.05	39.1
69060	224.95	27.78039	258.2	159.6	40.0
69080	225.92249	51.049217	276.45	97.15	36.5
69100	230.8	30.968254	275.0	166.1	38.65
69120	194.14499	64.38567	275.4	42.55	38.75
69140	201.38751	64.01073	273.9	66.45	38.9
69160	218.49251	40.77697	278.1	127.05	37.45
69180	220.1625	41.97277	274.55	85.5	38.7
69200	244.255	21.211153	277.6	204.65	37.95
69220	205.225	53.012676	274.2	66.55	38.95
69240	239.35	32.788948	277.75	148.05	35.95
69260	226.5875	35.769577	276.5	123.85	38.4
69280	217.58252	28.850912	259.7	138.0	40.0
69300	211.915	58.64002	279.05	89.65	36.65
69320	234.04501	31.270988	277.95	165.05	38.15
69340	204.655	58.03536	271.7	92.15	39.05
69360	215.05498	41.37365	269.5	115.95	39.5
69380	222.69499	39.622143	272.85	142.1	38.3
69400	210.6525	39.214222	257.65	129.55	40.0
69420	231.425	35.88886	274.8	149.7	37.95
69440	226.1575	35.948975	278.35	153.4	37.2
69460	220.37248	49.56895	277.8	116.1	37.1
69480	228.9425	35.475437	279.2	137.85	37.8
69500	228.01999	37.212364	279.35	136.95	37.55
69520	219.40752	48.641426	273.9	114.2	37.9
69540	216.87503	57.140984	279.15	58.3	39.05
69560	210.1025	56.13673	280.0	54.45	37.3
69580	210.00998	41.535046	268.3	96.75	38.9
69600	214.07248	50.519882	275.65	87.4	38.25
69620	223.15	56.22816	277.2	61.05	37.5
69640	221.035	45.077724	277.6	94.0	38.15
69660	227.69247	42.040855	276.9	140.45	37.0
69680	210.36499	50.60258	274.2	89.4	38.65
69700	225.23502	52.42488	276.3	118.6	36.6
69720	226.7675	52.485847	274.7	79.75	38.3
69740	219.24997	48.829773	280.4	106.0	37.8
69760	211.3425	51.009903	279.0	93.95	38.2
69780	197.8725	50.24124	255.75	86.75	40.0
69800	225.3125	59.900303	280.05	15.900001	36.9
69820	211.95251	54.36767	273.1	74.8	38.5
69840	213.24251	32.616085	271.55	145.85	38.95
69860	227.3525	33.812614	277.1	126.5	38.6
69880	225.32748	45.74569	275.4	105.3	38.75
69900	228.21248	44.494263	277.25	64.6	37.9
69920	232.0325	29.651407	277.15	155.75	37.85
69940	218.18498	39.120064	275.65	115.45	38.85
69960	203.24002	49.105927	259.75	76.7	40.0
69980	233.16751	35.60076	273.6	122.3	38.25
70000	208.1025	58.43881	269.85	42.4	39.3
70020	200.9925	51.693745	276.6	67.45	39.1
70040	209.37	42.962543	272.7	83.2	39.4
70060	225.56747	41.06934	269.95	108.1	39.1
70080	227.525	45.677265	277.8	104.7	36.65
70100	216.5575	47.68859	274.4	61.65	38.55
70120	232.505	27.021725	276.35	178.65	38.7
70140	204.88998	51.940437	276.3	46.55	39.1
70160	214.83249	56.83254	276.95	17.199999	38.3
70180	210.74251	61.475147	257.0	21.2	40.0
70200	226.16	30.985771	273.35	121.6	39.1
70220	214.7375	49.030445	276.5	88.4	38.55
70240	201.49	51.55718	268.45	42.65	39.55
70260	188.395	76.58419	270.7	25.1	39.0
70280	218.88501	58.283092	275.15	4.1499996	38.75
70300	226.7875	54.27971	277.45	68.05	38.75
70320	225.61002	38.73902	276.45	104.75	38.3
70340	224.51001	47.496376	280.4	86.6	38.8
70360	216.34998	42.549	267.7	116.05	39.5
70380	206.1475	68.096115	273.25	14.0	38.55
70400	237.66	39.8035	274.8	105.15	36.75
70420	232.80249	43.033596	279.65	63.75	39.05
70440	224.99751	43.45933	270.7	128.85	39.05
70460	237.59502	27.72364	276.55	176.0	37.75
70480	232.72	38.988647	273.05	94.15	38.55
70500	197.2375	54.463043	266.95	53.55	39.7
70520	212.825	50.786896	268.2	64.55	39.7
70540	222.4875	39.928814	268.3	131.2	39.6
70560	234.6525	58.612225	277.45	14.05	35.65
70580	229.44499	33.63346	279.6	131.8	38.1
70600	229.85751	47.43585	272.35	86.65	38.1
70620	218.98502	40.77235	271.6	121.55	39.4
70640	223.25749	41.626896	257.95	83.9	40.0
70660	220.7325	51.548763	278.15	99.5	38.3
70680	218.08499	47.163853	269.85	109.85	39.5
70700	205.81247	54.139664	274.25	96.2	38.45
70720	232.00497	24.774837	271.75	164.15	38.85
70740	216.0675	45.491955	277.95	111.15	38.3
70760	216.23001	63.614746	276.9	92.55	36.55
70780	232.30501	25.988152	273.6	184.55	39.25
70800	228.4775	39.409107	277.25	145.1	38.2
70820	232.405	37.38239	274.85	109.5	37.55
70840	229.66	32.309006	272.55	127.15	38.4
70860	212.0875	42.107937	272.8	116.85	39.4
70880	213.905	52.787178	277.4	52.1	37.85
70900	231.345	46.5985	276.8	96.65	37.55
70920	207.10999	58.103443	278.7	50.3	38.15
70940	211.29749	54.634323	267.95	49.9	39.3
70960	220.7325	37.995125	267.65	96.2	39.75
70980	224.54	53.986694	280.0	89.45	36.75
71000	224.20749	31.162348	276.85	135.65	39.1
71020	214.155	47.424103	273.2	90.5	39.35
71040	225.00998	32.37388	267.05	137.8	39.2
71060	225.63501	42.94555	271.6	100.5	38.4
71080	228.1425	19.169006	257.7	187.85	40.0
71100	214.72998	51.303646	263.5	100.45	40.0
71120	238.00749	27.119902	279.25	179.6	37.3
71140	228.11252	41.053	276.35	108.25	38.55
71160	219.40747	47.313755	267.7	107.9	39.8
71180	204.125	58.422146	255.5	-7.2	40.0
71200	226.44002	28.99136	263.95	166.5	39.85
71220	215.09749	48.651745	273.6	99.85	39.3
71240	207.75	49.94736	277.25	102.4	39.1
71260	210.48251	53.65482	276.0	71.6	37.9
71280	230.62752	31.802774	268.85	138.85	39.55
71300	223.15498	44.320656	271.3	114.3	38.4
71320	218.14249	55.127316	274.95	95.2	38.7
71340	235.36002	36.259087	278.2	117.8	37.65
71360	226.7375	48.476192	278.0	134.9	36.05
71380	237.78499	30.75801	278.25	137.85	38.15
71400	236.24496	31.70488	276.15	136.55	38.15
71420	210.245	39.543243	275.05	127.45	39.25
71440	234.72998	32.454163	279.5	165.75	36.05
71460	218.19499	52.89794	276.45	85.0	37.7
71480	234.49248	42.993793	275.5	98.25	37.8
71500	237.03003	31.891169	279.2	150.35	37.65
71520	226.92749	52.993076	277.9	94.05	36.55
71540	232.41501	31.953903	269.7	136.4	38.6
71560	225.7725	44.737347	276.95	107.05	37.6
71580	220.94751	42.791588	275.35	112.8	38.4
71600	228.80501	45.521175	278.4	105.25	36.05
71620	221.205	33.226395	278.35	149.9	39.0
71640	221.82251	38.420425	277.4	137.3	39.15
71660	227.07248	45.09995	271.05	74.4	39.1
71680	210.70999	53.647636	276.0	76.05	37.55
71700	217.55249	57.118088	274.65	92.7	36.65
71720	213.15498	40.688374	274.15	113.5	39.1
71740	221.04752	61.583828	274.4	6.3	36.55
71760	217.8475	45.93207	272.6	71.45	38.35
71780	213.41748	62.781464	274.75	11.5	39.2
71800	217.59001	62.24188	276.2	61.45	37.25
71820	207.6575	66.10705	279.4	37.75	37.9
71840	228.75003	52.329933	278.6	40.95	36.9
71860	224.405	54.49331	275.0	66.1	36.2
71880	204.63249	62.708508	275.0	61.8	38.2
71900	214.84	57.540886	277.35	25.5	38.25
71920	197.32251	67.21041	269.25	11.35	39.65
71940	213.81999	55.818115	266.6	65.55	39.65
71960	219.8175	46.684204	278.25	132.9	37.55
71980	231.23999	32.802406	276.0	161.6	38.3
72000	200.35999	47.84561	259.25	87.2	40.0
72020	226.9	44.21722	274.35	94.8	37.9
72040	210.51501	52.509842	267.05	46.05	39.45
72060	241.31999	32.190704	275.7	125.15	37.25
72080	228.41751	30.062565	262.5	134.55	39.7
72100	231.10251	34.03831	278.8	157.8	37.95
72120	195.06502	72.71332	276.1	49.05	37.3
72140	245.09998	33.81122	278.0	126.45	35.8
72160	232.1475	31.178598	268.75	157.2	38.85
72180	237.2775	32.734447	276.9	153.65	36.85
72200	221.56499	35.50986	266.25	125.85	39.8
72220	208.45248	67.66185	270.25	-21.800001	39.1
72240	236.64749	36.943172	275.25	142.25	37.5
72260	207.2625	71.387474	267.2	-20.7	38.2
72280	224.95251	41.76935	273.85	114.3	38.9
72300	211.1025	62.8336	277.2	28.85	38.65
72320	218.51749	42.128555	275.1	130.5	38.2
72340	216.2775	50.99623	277.05	52.15	37.95
72360	229.37003	39.914402	277.35	109.25	37.65
72380	222.3875	45.093037	276.1	100.05	38.35
72400	213.65	63.405457	274.55	50.8	38.65
72420	231.495	37.99848	275.85	128.1	37.6
72440	226.87	35.077034	274.3	143.95	39.25
72460	226.725	67.29016	279.75	31.95	36.4
72480	245.7	26.137207	277.3	177.9	37.25
72500	222.25749	49.430565	274.3	79.5	38.45
72520	224.2375	40.91064	268.05	101.05	39.25
72540	215.57248	58.784874	273.2	60.5	37.35
72560	229.78748	43.409573	278.2	137.3	36.95
72580	220.6075	47.932377	263.1	96.8	39.9
72600	215.17249	60.18538	278.1	70.1	38.35
72620	229.6575	43.44829	277.5	74.45	37.15
72640	234.93753	35.48088	278.5	156.45	37.15
72660	214.035	48.665226	277.7	69.7	38.3
72680	224.41501	38.05899	255.45	75.7	40.0
72700	213.505	61.57041	277.7	50.8	38.45
72720	240.3425	31.857166	279.55	145.15	36.0
72740	213.99748	64.03468	275.4	55.15	37.95
72760	234.81001	34.8179	276.05	120.15	37.55
72780	239.225	28.283129	277.3	165.75	37.5
72800	239.075	28.187546	279.65	175.4	36.75
72820	236.79752	43.24984	275.7	91.8	37.45
72840	219.68001	62.0985	275.5	49.15	37.1
72860	226.375	49.243656	272.15	59.45	38.75
72880	220.5875	47.128666	279.3	94.7	37.7
72900	242.69002	22.65684	277.25	190.3	37.25
72920	222.73502	47.68948	276.35	42.3	38.65
72940	235.0275	32.21165	271.5	121.45	38.1
72960	218.06499	43.8047	279.0	111.35	38.65
72980	228.825	27.535847	275.7	164.2	39.2
73000	208.24248	56.240993	274.75	97.85	38.95
73020	212.51999	57.05305	277.25	106.55	36.8
73040	192.58751	71.6231	259.95	5.75	40.0
73060	224.14249	54.270763	274.7	96.0	38.0
73080	240.2625	33.91548	276.4	130.25	37.7
73100	218.31999	49.14906	279.5	121.5	38.0
73120	216.125	42.2822	274.8	137.7	38.2
73140	210.2275	41.061768	267.3	103.85	39.8
73160	223.75	66.18846	279.7	4.55	37.65
73180	216.55249	45.781574	270.75	116.85	39.1
73200	225.24496	30.248491	279.75	162.4	38.35
73220	223.27502	60.385227	279.0	35.4	37.8
73240	217.8475	61.17302	269.1	37.45	39.0
73260	239.61002	25.87204	274.3	159.05	38.5
73280	216.55998	36.11136	268.6	144.9	39.7
73300	230.0175	46.990578	279.4	47.05	38.0
73320	224.525	39.12306	276.4	104.1	38.25
73340	209.54	52.489204	275.05	72.95	38.1
73360	236.43253	37.336178	276.45	156.85	36.6
73380	234.45	45.404804	272.95	99.5	37.65
73400	218.28252	51.80485	278.0	32.2	39.05
73420	211.56499	47.607376	277.55	77.35	39.1
73440	216.57751	42.644646	269.95	109.15	39.55
73460	230.12248	42.706253	276.2	111.15	36.95
73480	218.785	57.20859	274.25	21.15	37.95
73500	219.8175	47.700394	280.2	44.85	38.05
73520	216.55249	65.11922	270.7	61.45	38.35
73540	211.83249	51.90049	273.8	88.65	39.1
73560	241.20503	25.968569	274.65	185.05	38.15
73580	225.00504	47.090347	278.55	119.95	37.25
73600	228.125	30.493467	272.15	146.2	39.15
